Date,Close/Last,Volume,Open,High,Low
8/22/2023,$134.25 ,32935100,$135.08 ,$135.65 ,$133.73 
8/21/2023,$134.68 ,41442480,$133.74 ,$135.19 ,$132.71 
8/18/2023,$133.22 ,48497700,$131.62 ,$134.07 ,$131.15 
8/17/2023,$133.98 ,48354090,$135.46 ,$136.09 ,$133.53 
8/16/2023,$135.07 ,41675900,$137.19 ,$137.27 ,$135.01 
8/15/2023,$137.67 ,42781520,$140.05 ,$141.28 ,$137.23 
8/14/2023,$140.57 ,47148700,$138.30 ,$140.59 ,$137.75 
8/11/2023,$138.41 ,42905830,$137.40 ,$139.33 ,$137.00 
8/10/2023,$138.56 ,58928400,$139.08 ,$140.41 ,$137.49 
8/9/2023,$137.85 ,50017350,$139.97 ,$140.32 ,$137.10 
8/8/2023,$139.94 ,51710500,$140.62 ,$140.84 ,$138.42 
8/7/2023,$142.22 ,71213110,$140.99 ,$142.54 ,$138.95 
8/4/2023,$139.57 ,153128500,$141.06 ,$143.63 ,$139.32 
8/3/2023,$128.91 ,91163740,$127.48 ,$129.84 ,$126.41 
8/2/2023,$128.21 ,51027610,$130.15 ,$130.23 ,$126.82 
8/1/2023,$131.69 ,42298930,$133.55 ,$133.69 ,$131.62 
7/31/2023,$133.68 ,41901520,$133.20 ,$133.87 ,$132.38 
7/28/2023,$132.21 ,46317380,$129.69 ,$133.01 ,$129.33 
7/27/2023,$128.25 ,52610660,$131.00 ,$132.63 ,$127.79 
7/26/2023,$128.15 ,53910090,$126.51 ,$129.08 ,$126.11 
7/25/2023,$129.13 ,39236660,$129.31 ,$129.58 ,$128.53 
7/24/2023,$128.80 ,45671540,$130.31 ,$131.66 ,$128.35 
7/21/2023,$130.00 ,133307300,$131.34 ,$131.37 ,$128.42 
7/20/2023,$129.96 ,59820580,$134.07 ,$134.79 ,$129.33 
7/19/2023,$135.36 ,54531040,$133.39 ,$135.99 ,$132.53 
7/18/2023,$132.83 ,54969130,$132.71 ,$133.86 ,$131.36 
7/17/2023,$133.56 ,48450200,$134.56 ,$135.62 ,$133.21 
7/14/2023,$134.68 ,54487090,$134.06 ,$136.65 ,$134.06 
7/13/2023,$134.30 ,61170880,$134.04 ,$134.67 ,$132.71 
7/12/2023,$130.80 ,54022850,$130.31 ,$131.26 ,$128.83 
7/11/2023,$128.78 ,49951460,$127.75 ,$129.77 ,$127.35 
7/10/2023,$127.13 ,61889290,$129.07 ,$129.28 ,$125.92 
7/7/2023,$129.78 ,41992250,$128.59 ,$130.97 ,$128.13 
7/6/2023,$128.36 ,40697850,$128.25 ,$128.73 ,$127.37 
7/5/2023,$130.38 ,35895410,$130.24 ,$131.40 ,$129.64 
7/3/2023,$130.22 ,27939570,$130.82 ,$131.85 ,$130.07 
6/30/2023,$130.36 ,54350680,$129.47 ,$131.25 ,$128.95 
6/29/2023,$127.90 ,40760960,$128.77 ,$129.26 ,$127.26 
6/28/2023,$129.04 ,52149510,$128.94 ,$131.48 ,$128.44 
6/27/2023,$129.18 ,46801010,$128.63 ,$130.09 ,$127.55 
6/26/2023,$127.33 ,59989320,$129.33 ,$131.49 ,$127.10 
6/23/2023,$129.33 ,71927780,$129.11 ,$130.84 ,$128.28 
6/22/2023,$130.15 ,90354570,$125.31 ,$130.33 ,$125.14 
6/21/2023,$124.83 ,52137670,$125.64 ,$126.73 ,$123.85 
6/20/2023,$125.78 ,56930120,$124.97 ,$127.25 ,$124.50 
6/16/2023,$125.49 ,84247100,$127.71 ,$127.90 ,$125.30 
6/15/2023,$127.11 ,60458470,$125.21 ,$127.69 ,$124.32 
6/14/2023,$126.42 ,52422460,$126.70 ,$126.95 ,$124.12 
6/13/2023,$126.66 ,50564790,$128.12 ,$128.41 ,$125.18 
6/12/2023,$126.57 ,51473380,$124.02 ,$126.78 ,$123.53 
6/9/2023,$123.43 ,51396020,$124.08 ,$125.80 ,$123.19 
6/8/2023,$124.25 ,62159270,$123.01 ,$125.63 ,$122.26 
6/7/2023,$121.23 ,95663280,$127.01 ,$127.37 ,$120.63 
6/6/2023,$126.61 ,45695210,$125.07 ,$127.40 ,$125.00 
6/5/2023,$125.30 ,47950130,$123.36 ,$125.80 ,$123.03 
6/2/2023,$124.25 ,61264410,$124.92 ,$126.39 ,$124.02 
6/1/2023,$122.77 ,54375130,$120.69 ,$123.49 ,$119.93 
5/31/2023,$120.58 ,72800790,$121.45 ,$122.04 ,$119.17 
5/30/2023,$121.66 ,64314810,$122.37 ,$122.92 ,$119.86 
5/26/2023,$120.11 ,96779890,$116.04 ,$121.50 ,$116.02 
5/25/2023,$115.00 ,66496680,$116.63 ,$116.87 ,$114.31 
5/24/2023,$116.75 ,63487940,$115.35 ,$117.34 ,$115.02 
5/23/2023,$114.99 ,67576260,$114.27 ,$117.14 ,$113.78 
5/22/2023,$115.01 ,70741120,$116.77 ,$116.77 ,$114.25 
5/19/2023,$116.25 ,55056310,$118.16 ,$118.31 ,$115.70 
5/18/2023,$118.15 ,73174090,$116.69 ,$118.60 ,$116.34 
5/17/2023,$115.50 ,65655180,$114.89 ,$115.83 ,$114.22 
5/16/2023,$113.40 ,71472910,$111.05 ,$114.79 ,$111.05 
5/15/2023,$111.20 ,53011150,$111.15 ,$112.29 ,$109.25 
5/12/2023,$110.26 ,49852670,$112.16 ,$112.64 ,$109.32 
5/11/2023,$112.18 ,74924840,$111.03 ,$113.28 ,$110.49 
5/10/2023,$110.19 ,78627620,$108.10 ,$110.67 ,$108.05 
5/9/2023,$106.62 ,44089360,$105.48 ,$106.79 ,$105.16 
5/8/2023,$105.83 ,49430910,$105.04 ,$106.10 ,$104.70 
5/5/2023,$105.66 ,56951740,$104.27 ,$105.76 ,$103.55 
5/4/2023,$104.00 ,45345520,$104.04 ,$105.39 ,$103.31 
5/3/2023,$103.65 ,65051930,$103.74 ,$105.96 ,$103.28 
5/2/2023,$103.63 ,73469350,$101.47 ,$103.90 ,$101.15 
5/1/2023,$102.05 ,74728100,$104.95 ,$105.23 ,$101.82 
4/28/2023,$105.45 ,130715900,$107.73 ,$109.48 ,$104.33 
4/27/2023,$109.82 ,149961200,$108.16 ,$110.86 ,$106.80 
4/26/2023,$104.98 ,73803790,$105.04 ,$106.62 ,$104.10 
4/25/2023,$102.57 ,65026820,$104.91 ,$105.45 ,$102.45 
4/24/2023,$106.21 ,69575610,$107.66 ,$109.23 ,$105.07 
4/21/2023,$106.96 ,86774190,$106.10 ,$108.15 ,$105.08 
4/20/2023,$103.81 ,57696870,$103.53 ,$105.25 ,$103.21 
4/19/2023,$104.30 ,58398890,$101.58 ,$105.12 ,$101.39 
4/18/2023,$102.30 ,39790520,$103.95 ,$104.20 ,$101.52 
4/17/2023,$102.74 ,39919460,$103.16 ,$103.73 ,$101.59 
4/14/2023,$102.51 ,51450520,$102.07 ,$103.20 ,$101.11 
4/13/2023,$102.40 ,67925140,$98.95 ,$102.57 ,$98.71 
4/12/2023,$97.83 ,56735010,$100.40 ,$100.51 ,$97.71 
4/11/2023,$99.92 ,60417850,$100.80 ,$101.00 ,$99.01 
4/10/2023,$102.17 ,37261190,$100.96 ,$102.20 ,$99.57 
4/6/2023,$102.06 ,43808020,$100.75 ,$102.38 ,$99.80 
4/5/2023,$101.10 ,45175390,$103.91 ,$103.91 ,$100.75 
4/4/2023,$103.95 ,48662500,$102.75 ,$104.20 ,$102.11 
4/3/2023,$102.41 ,41135730,$102.30 ,$103.29 ,$101.43 
3/31/2023,$103.29 ,56750320,$102.16 ,$103.49 ,$101.95 
3/30/2023,$102.00 ,53633400,$101.55 ,$103.04 ,$101.01 
3/29/2023,$100.25 ,49783280,$98.69 ,$100.42 ,$98.56 
3/28/2023,$97.24 ,38720050,$98.11 ,$98.44 ,$96.29 
3/27/2023,$98.04 ,46721300,$99.07 ,$99.34 ,$97.08 
3/24/2023,$98.13 ,56144800,$98.07 ,$98.30 ,$96.40 
3/23/2023,$98.71 ,57559310,$100.43 ,$101.06 ,$97.62 
3/22/2023,$98.70 ,57475370,$100.45 ,$102.10 ,$98.61 
3/21/2023,$100.61 ,58597280,$98.14 ,$100.85 ,$98.00 
3/20/2023,$97.71 ,62388910,$98.41 ,$98.48 ,$95.70 
3/17/2023,$98.95 ,87300240,$99.79 ,$100.66 ,$97.46 
3/16/2023,$100.04 ,84558930,$95.75 ,$100.99 ,$95.61 
3/15/2023,$96.20 ,70731790,$93.22 ,$96.67 ,$93.07 
3/14/2023,$94.88 ,60912670,$93.83 ,$95.07 ,$92.71 
3/13/2023,$92.43 ,72397050,$89.97 ,$94.02 ,$88.12 
3/10/2023,$90.73 ,69827490,$92.67 ,$93.57 ,$90.25 
3/9/2023,$92.25 ,56218710,$93.68 ,$96.21 ,$92.18 
3/8/2023,$93.92 ,44899130,$93.60 ,$94.17 ,$92.18 
3/7/2023,$93.55 ,49100670,$94.06 ,$95.09 ,$92.78 
3/6/2023,$93.75 ,52112360,$95.19 ,$96.55 ,$93.74 
3/3/2023,$94.90 ,55759610,$92.74 ,$94.94 ,$92.66 
3/2/2023,$92.13 ,55574820,$91.41 ,$92.23 ,$90.39 
3/1/2023,$92.17 ,52299520,$93.87 ,$94.68 ,$91.59 
2/28/2023,$94.23 ,43959290,$93.14 ,$94.69 ,$92.92 
2/27/2023,$93.76 ,47470320,$94.28 ,$94.78 ,$93.14 
2/24/2023,$93.50 ,57053810,$93.53 ,$94.14 ,$92.32 
2/23/2023,$95.82 ,48466990,$96.12 ,$96.43 ,$93.67 
2/22/2023,$95.79 ,59534090,$95.10 ,$97.01 ,$94.80 
2/21/2023,$94.58 ,56580360,$95.34 ,$95.61 ,$94.27 
2/17/2023,$97.20 ,60029410,$97.80 ,$97.94 ,$95.65 
2/16/2023,$98.15 ,56339170,$99.21 ,$100.63 ,$98.10 
2/15/2023,$101.16 ,48053880,$99.09 ,$101.17 ,$98.45 
2/14/2023,$99.70 ,56202900,$98.41 ,$100.92 ,$97.52 
2/13/2023,$99.54 ,52841460,$97.85 ,$99.68 ,$96.91 
2/10/2023,$97.61 ,52740130,$97.56 ,$98.82 ,$96.23 
2/9/2023,$98.24 ,64622490,$101.32 ,$101.78 ,$97.57 
2/8/2023,$100.05 ,75878300,$102.04 ,$102.67 ,$98.78 
2/7/2023,$102.11 ,119501300,$101.17 ,$102.41 ,$98.08 
2/6/2023,$102.18 ,81945200,$102.93 ,$103.95 ,$100.65 
2/3/2023,$103.39 ,144374800,$105.26 ,$108.78 ,$102.52 
2/2/2023,$112.91 ,158154200,$110.25 ,$114.00 ,$108.88 
2/1/2023,$105.15 ,80450120,$102.53 ,$106.24 ,$101.24 
1/31/2023,$103.13 ,66527250,$101.16 ,$103.35 ,$101.14 
1/30/2023,$100.55 ,70691860,$101.09 ,$101.74 ,$99.01 
1/27/2023,$102.24 ,87775610,$99.53 ,$103.49 ,$99.53 
1/26/2023,$99.22 ,68523560,$98.24 ,$99.49 ,$96.92 
1/25/2023,$97.18 ,94261570,$92.56 ,$97.24 ,$91.52 
1/24/2023,$96.32 ,66929450,$96.93 ,$98.09 ,$96.00 
1/23/2023,$97.52 ,76501100,$97.56 ,$97.78 ,$95.86 
1/20/2023,$97.25 ,67481540,$93.86 ,$97.35 ,$93.20 
1/19/2023,$93.68 ,69002660,$94.74 ,$95.44 ,$92.86 
1/18/2023,$95.46 ,79570370,$97.25 ,$99.32 ,$95.38 
1/17/2023,$96.05 ,72755000,$98.68 ,$98.89 ,$95.73 
1/13/2023,$98.12 ,85549430,$94.18 ,$98.37 ,$94.12 
1/12/2023,$95.27 ,85254780,$96.93 ,$97.19 ,$93.50 
1/11/2023,$95.09 ,103126200,$90.93 ,$95.26 ,$90.93 
1/10/2023,$89.87 ,67756600,$87.57 ,$90.19 ,$87.29 
1/9/2023,$87.36 ,65266060,$87.46 ,$89.48 ,$87.08 
1/6/2023,$86.08 ,83303360,$83.03 ,$86.40 ,$81.43 
1/5/2023,$83.12 ,67930830,$85.33 ,$85.42 ,$83.07 
1/4/2023,$85.14 ,68885120,$86.55 ,$86.98 ,$83.36 
1/3/2023,$85.82 ,76706040,$85.46 ,$86.96 ,$84.21 
12/30/2022,$84.00 ,62401190,$83.12 ,$84.05 ,$82.47 
12/29/2022,$84.18 ,54995900,$82.87 ,$84.55 ,$82.55 
12/28/2022,$81.82 ,58228580,$82.80 ,$83.48 ,$81.69 
12/27/2022,$83.04 ,57284040,$84.97 ,$85.35 ,$83.00 
12/23/2022,$85.25 ,57433660,$83.25 ,$85.78 ,$82.93 
12/22/2022,$83.79 ,81431310,$85.52 ,$85.68 ,$82.25 
12/21/2022,$86.77 ,59267160,$86.18 ,$87.23 ,$85.21 
12/20/2022,$85.19 ,74348300,$85.33 ,$86.61 ,$84.33 
12/19/2022,$84.92 ,83531460,$87.51 ,$87.63 ,$84.51 
12/16/2022,$87.86 ,146144100,$88.27 ,$89.35 ,$86.73 
12/15/2022,$88.45 ,84802880,$89.89 ,$89.97 ,$87.47 
12/14/2022,$91.58 ,70298010,$92.50 ,$93.46 ,$89.87 
12/13/2022,$92.49 ,100212000,$95.23 ,$96.25 ,$90.52 
12/12/2022,$90.55 ,61999760,$89.21 ,$90.58 ,$87.87 
12/9/2022,$89.09 ,67398510,$88.90 ,$90.30 ,$88.63 
12/8/2022,$90.35 ,73305890,$89.24 ,$90.86 ,$87.88 
12/7/2022,$88.46 ,68086880,$88.34 ,$89.89 ,$87.48 
12/6/2022,$88.25 ,75503630,$90.50 ,$91.04 ,$87.90 
12/5/2022,$91.01 ,71535530,$93.05 ,$94.06 ,$90.82 
12/2/2022,$94.13 ,72496390,$94.48 ,$95.36 ,$93.78 
12/1/2022,$95.50 ,68487970,$96.99 ,$97.23 ,$94.92 
11/30/2022,$96.54 ,102805800,$92.47 ,$96.54 ,$91.53 
11/29/2022,$92.42 ,65567290,$94.04 ,$94.41 ,$91.44 
11/28/2022,$93.95 ,75062320,$93.93 ,$96.40 ,$93.43 
11/25/2022,$93.41 ,35088610,$93.79 ,$94.43 ,$93.07 
11/23/2022,$94.13 ,59414680,$93.24 ,$94.58 ,$92.83 
11/22/2022,$93.20 ,62191960,$92.62 ,$93.35 ,$90.87 
11/21/2022,$92.46 ,84330270,$93.97 ,$95.02 ,$90.59 
11/18/2022,$94.14 ,72428190,$95.95 ,$95.99 ,$92.48 
11/17/2022,$94.85 ,82617870,$95.37 ,$96.97 ,$94.03 
11/16/2022,$97.12 ,87958830,$96.85 ,$98.49 ,$95.54 
11/15/2022,$98.94 ,111336300,$103.21 ,$103.79 ,$97.34 
11/14/2022,$98.49 ,99533070,$98.77 ,$100.12 ,$97.29 
11/11/2022,$100.79 ,111590500,$97.88 ,$101.19 ,$96.66 
11/10/2022,$96.63 ,173414900,$92.94 ,$98.69 ,$91.65 
11/9/2022,$86.14 ,90796250,$89.47 ,$89.48 ,$85.87 
11/8/2022,$89.98 ,88703370,$90.79 ,$91.72 ,$88.23 
11/7/2022,$90.53 ,77495730,$91.95 ,$92.10 ,$89.04 
11/4/2022,$90.98 ,129101300,$91.49 ,$92.44 ,$88.04 
11/3/2022,$89.30 ,136683300,$92.47 ,$93.50 ,$89.02 
11/2/2022,$92.12 ,135761800,$97.32 ,$97.74 ,$92.01 
11/1/2022,$96.79 ,153370000,$103.99 ,$104.58 ,$96.06 
10/31/2022,$102.44 ,99251400,$103.56 ,$104.87 ,$100.74 
10/28/2022,$103.41 ,223133400,$97.91 ,$103.96 ,$97.66 
10/27/2022,$110.96 ,129605400,$113.92 ,$114.12 ,$109.77 
10/26/2022,$115.66 ,69002460,$116.00 ,$119.35 ,$114.76 
10/25/2022,$120.60 ,50934610,$119.65 ,$121.32 ,$118.95 
10/24/2022,$119.82 ,49531520,$119.98 ,$120.39 ,$116.57 
10/21/2022,$119.32 ,55660490,$114.79 ,$119.59 ,$114.50 
10/20/2022,$115.25 ,48795100,$113.83 ,$118.24 ,$113.51 
10/19/2022,$115.07 ,47198120,$114.71 ,$116.59 ,$113.22 
10/18/2022,$116.36 ,65607450,$119.06 ,$119.52 ,$114.79 
10/17/2022,$113.79 ,62781990,$110.11 ,$114.19 ,$110.09 
10/14/2022,$106.90 ,67737340,$114.10 ,$114.96 ,$106.60 
10/13/2022,$112.53 ,86868100,$107.88 ,$113.44 ,$105.35 
10/12/2022,$112.90 ,45728660,$112.49 ,$113.83 ,$111.40 
10/11/2022,$112.21 ,56432230,$112.71 ,$115.48 ,$110.39 
10/10/2022,$113.67 ,42339680,$115.10 ,$116.25 ,$112.43 
10/7/2022,$114.56 ,54677980,$118.00 ,$118.17 ,$113.88 
10/6/2022,$120.30 ,42253760,$120.77 ,$121.53 ,$119.50 
10/5/2022,$120.95 ,48217540,$118.58 ,$121.75 ,$117.69 
10/4/2022,$121.09 ,62812560,$119.89 ,$123.00 ,$119.79 
10/3/2022,$115.88 ,50941850,$113.58 ,$116.91 ,$112.45 
9/30/2022,$113.00 ,59479590,$114.08 ,$116.92 ,$112.84 
9/29/2022,$114.80 ,58969710,$115.60 ,$116.07 ,$113.06 
9/28/2022,$118.01 ,55763750,$114.38 ,$118.70 ,$113.80 
9/27/2022,$114.41 ,60094690,$117.20 ,$118.32 ,$113.05 
9/26/2022,$115.15 ,62723270,$113.30 ,$117.34 ,$113.13 
9/23/2022,$113.78 ,65126670,$116.00 ,$116.05 ,$112.06 
9/22/2022,$117.31 ,55229190,$117.08 ,$118.79 ,$116.26 
9/21/2022,$118.54 ,58498890,$122.49 ,$123.76 ,$118.45 
9/20/2022,$122.19 ,47698430,$123.35 ,$124.40 ,$121.14 
9/19/2022,$124.66 ,47279730,$122.16 ,$124.71 ,$121.80 
9/16/2022,$123.53 ,115667800,$122.78 ,$123.87 ,$120.70 
9/15/2022,$126.28 ,52887200,$127.38 ,$130.37 ,$125.50 
9/14/2022,$128.55 ,45316770,$127.36 ,$128.84 ,$126.33 
9/13/2022,$126.82 ,72694010,$131.01 ,$131.40 ,$126.27 
9/12/2022,$136.45 ,53826860,$134.10 ,$136.49 ,$134.00 
9/9/2022,$133.27 ,49422260,$130.91 ,$133.69 ,$130.76 
9/8/2022,$129.82 ,43988510,$127.72 ,$130.28 ,$127.10 
9/7/2022,$129.48 ,47834490,$126.12 ,$129.82 ,$125.40 
9/6/2022,$126.11 ,43888590,$127.92 ,$128.62 ,$124.74 
9/2/2022,$127.51 ,57429830,$129.50 ,$131.38 ,$126.39 
9/1/2022,$127.82 ,56636150,$126.00 ,$128.02 ,$123.66 
8/31/2022,$126.77 ,53648700,$129.45 ,$130.59 ,$126.74 
8/30/2022,$128.73 ,49202990,$131.25 ,$132.07 ,$126.85 
8/29/2022,$129.79 ,48101640,$129.90 ,$131.95 ,$128.77 
8/26/2022,$130.75 ,53322660,$136.55 ,$137.83 ,$130.50 
8/25/2022,$137.28 ,37496280,$135.26 ,$137.42 ,$134.28 
8/24/2022,$133.80 ,38626980,$132.75 ,$135.47 ,$132.10 
8/23/2022,$133.62 ,36252100,$133.41 ,$134.99 ,$132.95 
8/22/2022,$133.22 ,50461500,$135.72 ,$136.32 ,$132.85 
8/19/2022,$138.23 ,47792840,$140.47 ,$141.11 ,$137.91 
8/18/2022,$142.30 ,37458740,$141.32 ,$142.77 ,$140.38 
8/17/2022,$142.10 ,48149780,$142.69 ,$143.38 ,$140.78 
8/16/2022,$144.78 ,59102860,$143.91 ,$146.57 ,$142.00 
8/15/2022,$143.18 ,39014580,$142.80 ,$143.76 ,$141.49 
8/12/2022,$143.55 ,47643480,$142.05 ,$143.57 ,$140.12 
8/11/2022,$140.64 ,44867340,$143.86 ,$144.49 ,$139.76 
8/10/2022,$142.69 ,54773820,$142.90 ,$144.60 ,$141.01 
8/9/2022,$137.83 ,40434720,$138.05 ,$138.95 ,$136.21 
8/8/2022,$139.41 ,52303480,$142.05 ,$144.23 ,$138.29 
8/5/2022,$140.80 ,50686870,$140.10 ,$142.86 ,$139.60 
8/4/2022,$142.57 ,70585020,$140.58 ,$143.56 ,$139.55 
8/3/2022,$139.52 ,71827780,$136.21 ,$140.49 ,$136.05 
8/2/2022,$134.16 ,61922430,$134.72 ,$137.44 ,$134.09 
8/1/2022,$135.39 ,76846910,$134.96 ,$138.83 ,$133.51 
7/29/2022,$134.95 ,148892900,$134.90 ,$137.65 ,$132.41 
7/28/2022,$122.28 ,82245540,$121.57 ,$122.84 ,$118.08 
7/27/2022,$120.97 ,61582020,$117.31 ,$121.90 ,$117.16 
7/26/2022,$114.81 ,67075060,$115.79 ,$118.15 ,$114.53 
7/25/2022,$121.14 ,50221260,$122.70 ,$123.64 ,$120.03 
7/22/2022,$122.42 ,51463800,$125.01 ,$125.50 ,$121.35 
7/21/2022,$124.63 ,60239890,$123.20 ,$124.85 ,$121.26 
7/20/2022,$122.77 ,71268320,$118.62 ,$123.48 ,$118.32 
7/19/2022,$118.21 ,60990040,$115.70 ,$118.95 ,$114.03 
7/18/2022,$113.76 ,59115420,$115.00 ,$117.24 ,$113.15 
7/15/2022,$113.55 ,84317820,$112.50 ,$115.59 ,$111.59 
7/14/2022,$110.63 ,51163140,$110.24 ,$111.18 ,$107.58 
7/13/2022,$110.40 ,61353810,$107.03 ,$111.78 ,$106.01 
7/12/2022,$109.22 ,54280260,$112.16 ,$113.23 ,$108.34 
7/11/2022,$111.75 ,53540020,$114.08 ,$114.30 ,$110.87 
7/8/2022,$115.54 ,45719690,$114.60 ,$116.58 ,$113.69 
7/7/2022,$116.33 ,57872320,$113.85 ,$116.99 ,$113.49 
7/6/2022,$114.33 ,66958880,$113.21 ,$115.48 ,$112.01 
7/5/2022,$113.50 ,76684410,$107.60 ,$114.08 ,$106.32 
7/1/2022,$109.56 ,73021170,$106.29 ,$109.75 ,$105.85 
6/30/2022,$106.21 ,97679400,$108.11 ,$108.18 ,$102.52 
6/29/2022,$108.92 ,66375340,$107.38 ,$110.99 ,$106.91 
6/28/2022,$107.40 ,75172030,$113.50 ,$114.85 ,$107.04 
6/27/2022,$113.22 ,62133240,$117.09 ,$117.98 ,$112.70 
6/24/2022,$116.46 ,69867620,$112.38 ,$116.71 ,$111.43 
6/23/2022,$112.44 ,64345300,$110.39 ,$113.00 ,$107.93 
6/22/2022,$108.95 ,60040130,$107.43 ,$112.13 ,$107.02 
6/21/2022,$108.68 ,70901250,$108.20 ,$111.63 ,$103.56 
6/17/2022,$106.22 ,99772150,$102.80 ,$106.98 ,$102.51 
6/16/2022,$103.66 ,82186300,$104.47 ,$104.58 ,$102.01 
6/15/2022,$107.67 ,85011060,$103.86 ,$109.06 ,$103.53 
6/14/2022,$102.31 ,69728760,$104.19 ,$104.88 ,$101.43 
6/13/2022,$103.67 ,99277740,$104.19 ,$106.54 ,$101.86 
6/10/2022,$109.65 ,87412250,$113.42 ,$114.50 ,$109.05 
6/9/2022,$116.15 ,67029840,$119.99 ,$121.30 ,$116.10 
6/8/2022,$121.18 ,64926590,$122.61 ,$123.75 ,$120.75 
6/7/2022,$123.00 ,85156710,$122.01 ,$124.10 ,$120.63 
6/6/2022,$124.79 ,135269000,$125.25 ,$128.99 ,$123.81 
6/3/2022,$122.35 ,97603320,$124.20 ,$124.40 ,$121.05 
6/2/2022,$125.51 ,100560680,$121.68 ,$125.61 ,$120.05 
6/1/2022,$121.68 ,127528980,$122.26 ,$125.18 ,$120.62 
5/31/2022,$120.21 ,144634160,$116.28 ,$121.99 ,$115.68 
5/27/2022,$115.15 ,93660160,$113.55 ,$115.19 ,$112.63 
5/26/2022,$111.08 ,93002600,$107.97 ,$112.67 ,$107.45 
5/25/2022,$106.78 ,93120100,$103.66 ,$108.18 ,$103.65 
5/24/2022,$104.10 ,102934680,$104.03 ,$105.40 ,$101.26 
5/23/2022,$107.56 ,107797360,$108.46 ,$108.82 ,$103.95 
5/20/2022,$107.59 ,99500640,$109.57 ,$109.90 ,$105.01 
5/19/2022,$107.32 ,88142540,$106.28 ,$110.03 ,$106.19 
5/18/2022,$107.11 ,108379180,$111.44 ,$112.85 ,$106.25 
5/17/2022,$115.37 ,76447740,$113.28 ,$115.80 ,$111.28 
5/16/2022,$110.81 ,74565740,$113.10 ,$113.99 ,$110.35 
5/13/2022,$113.06 ,93684560,$109.07 ,$113.18 ,$107.80 
5/12/2022,$106.93 ,132025140,$102.75 ,$110.78 ,$102.41 
5/11/2022,$105.37 ,109703640,$108.10 ,$110.16 ,$104.43 
5/10/2022,$108.86 ,105433820,$111.25 ,$112.64 ,$107.17 
5/9/2022,$108.79 ,128124380,$111.31 ,$114.00 ,$107.96 
5/6/2022,$114.77 ,124259900,$114.85 ,$119.05 ,$113.08 
5/5/2022,$116.41 ,144391220,$123.00 ,$123.50 ,$115.07 
5/4/2022,$125.93 ,110745360,$123.60 ,$126.00 ,$119.18 
5/3/2022,$124.25 ,79133360,$124.05 ,$126.22 ,$122.83 
5/2/2022,$124.50 ,148788980,$122.40 ,$124.67 ,$118.38 
4/29/2022,$124.28 ,272661800,$129.85 ,$130.76 ,$121.63 
4/28/2022,$144.60 ,117316940,$142.18 ,$145.94 ,$140.30 
4/27/2022,$138.17 ,71336300,$140.19 ,$141.95 ,$135.78 
4/26/2022,$139.39 ,77529160,$144.80 ,$144.86 ,$138.93 
4/25/2022,$146.07 ,61874980,$144.02 ,$146.22 ,$142.31 
4/22/2022,$144.35 ,73078580,$148.25 ,$149.62 ,$143.70 
4/21/2022,$148.30 ,63969320,$154.71 ,$156.74 ,$147.59 
4/20/2022,$154.00 ,59630020,$157.60 ,$157.60 ,$153.60 
4/19/2022,$158.12 ,54926420,$152.03 ,$158.65 ,$151.55 
4/18/2022,$152.79 ,46513520,$151.52 ,$154.04 ,$150.25 
4/14/2022,$151.71 ,51598140,$155.39 ,$155.90 ,$151.47 
4/13/2022,$155.54 ,53390880,$150.02 ,$156.03 ,$149.60 
4/12/2022,$150.79 ,55177440,$153.69 ,$155.10 ,$150.38 
4/11/2022,$151.12 ,52112340,$152.71 ,$154.14 ,$150.53 
4/8/2022,$154.46 ,46001660,$156.75 ,$157.37 ,$154.23 
4/7/2022,$157.78 ,68136780,$158.40 ,$160.08 ,$154.51 
4/6/2022,$158.76 ,79055760,$161.65 ,$162.20 ,$157.25 
4/5/2022,$164.06 ,53728560,$167.74 ,$168.11 ,$163.27 
4/4/2022,$168.35 ,50007960,$164.13 ,$168.39 ,$163.21 
4/1/2022,$163.56 ,57089500,$164.15 ,$165.83 ,$162.32 
3/31/2022,$163.00 ,59965780,$166.44 ,$166.50 ,$162.95 
3/30/2022,$166.30 ,56167260,$168.51 ,$168.95 ,$165.50 
3/29/2022,$169.32 ,66153600,$170.38 ,$170.83 ,$167.87 
3/28/2022,$168.99 ,59853820,$164.98 ,$169.04 ,$164.90 
3/25/2022,$164.77 ,49085500,$164.00 ,$165.37 ,$162.25 
3/24/2022,$163.65 ,56798060,$163.75 ,$164.12 ,$160.05 
3/23/2022,$163.41 ,55811860,$163.71 ,$166.37 ,$162.69 
3/22/2022,$164.89 ,64086120,$161.81 ,$166.17 ,$161.70 
3/21/2022,$161.49 ,66537520,$161.12 ,$163.08 ,$159.55 
3/18/2022,$161.25 ,102962760,$156.81 ,$161.59 ,$156.01 
3/17/2022,$157.24 ,72934840,$152.64 ,$157.50 ,$152.14 
3/16/2022,$153.10 ,84957680,$148.50 ,$153.15 ,$147.35 
3/15/2022,$147.37 ,75584600,$142.85 ,$147.99 ,$142.00 
3/14/2022,$141.85 ,74086100,$145.98 ,$147.45 ,$140.88 
3/11/2022,$145.52 ,68900560,$149.57 ,$149.68 ,$145.37 
3/10/2022,$146.82 ,135062900,$145.69 ,$148.67 ,$143.98 
3/9/2022,$139.28 ,82656660,$139.50 ,$140.25 ,$136.83 
3/8/2022,$136.01 ,91662580,$136.68 ,$140.70 ,$133.57 
